College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",ME,MECHANICAL ENGINEERING,,,,,,,,,
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",SC,Computer Science and Engineering (Cyber Security),***,,,,,,,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",AD,Artificial Intelligence and Data Science,154,149.5,148.5,145,,,113.5,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),163,150,,148,,,104,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",CE,CIVIL ENGINEERING,***,,,,,,,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",CS,COMPUTER SCIENCE AND ENGINEERING,172.5,156,155.5,159,,,107,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.5,***,***,91.5,,,,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,126.5,,,,,,,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",IT,INFORMATION TECHNOLOGY,159,154.5,150,148.5,,,98,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",SC,Computer Science and Engineering (Cyber Security),151,144,117,142,,,114,,
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",AD,Artificial Intelligence and Data Science,165,157.5,160,154.5,,,142.5,***,
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",BM,BIO MEDICAL ENGINEERING,148.5,126.5,141.5,102.5,,,119.5,,
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,162.5,154.5,149,149.5,,,119.5,,
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CS,COMPUTER SCIENCE AND ENGINEERING,167.5,160.5,160,161,,,136,124.5,121.5
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165,156,161,153.5,,,141,,
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,151.5,144.5,142,141.5,,,113.5,***,
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",IT,INFORMATION TECHNOLOGY,165,156.5,150,155,,,127.5,,
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",ME,MECHANICAL ENGINEERING,140,117.5,136.5,114,,,115.5,,
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",SC,Computer Science and Engineering (Cyber Security),164,156.5,162.5,154.5,,,128,108,
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",AD,Artificial Intelligence and Data Science,167.5,161,161.5,159,,,131.5,,155.5
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",AU,AUTOMOBILE ENGINEERING,158.5,124.5,,98,,,***,,
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",CE,CIVIL ENGINEERING,159,131,115.5,114.5,,,,,88
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",CS,COMPUTER SCIENCE AND ENGINEERING,173,163.5,161.5,159,,,132,***,94.5
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,166,158,153.5,154.5,,,118.5,,
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,162.5,149,159,151,,,120.5,,
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,155.5,145.5,142.5,146.5,,,103,,
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",IT,INFORMATION TECHNOLOGY,168,160,163.5,157,,,128,,112.5
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",ME,MECHANICAL ENGINEERING,149,135,116,128.5,,,105.5,,
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",SC,Computer Science and Engineering (Cyber Security),166,159,160,155.5,,,128.5,,
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",AD,Artificial Intelligence and Data Science,***,,,,,,,,
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",CE,CIVIL ENGINEERING,,,,,,,,,
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",CS,COMPUTER SCIENCE AND ENGINEERING,117,***,,***,,,***,,
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",ME,MECHANICAL ENGINEERING,,,,,,,,,
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",SC,Computer Science and Engineering (Cyber Security),***,,,,,,,,
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",AD,Artificial Intelligence and Data Science,163,155.5,157.5,152,,,139,***,
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),160.5,153,156.5,151,,,129.5,***,123
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",BT,BIO TECHNOLOGY,145,125,100,113,,,97.5,,
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CE,CIVIL ENGINEERING,139,115.5,,121,,,98,,
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CH,CHEMICAL ENGINEERING,146.5,101.5,138.5,120.5,,,96,,
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CS,COMPUTER SCIENCE AND ENGINEERING,167,157,154.5,153.5,,,133,115,
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162,153.5,154,149,,,124.5,,
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",IT,INFORMATION TECHNOLOGY,160,154,147.5,150.5,,,127.5,,
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",ME,MECHANICAL ENGINEERING,135.5,112,119.5,114,,,101,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",AD,Artificial Intelligence and Data Science,126,***,,***,,,118.5,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",AE,AERONAUTICAL ENGINEERING,121,***,,86.5,,,98,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),120.5,***,97.5,***,,,116,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",BT,BIO TECHNOLOGY,***,,,,,,,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,117.5,***,,86.5,,,95.5,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",CO,COMPUTER AND COMMUNICATION ENGINEERING,122,***,,82.5,,,89,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",CS,COMPUTER SCIENCE AND ENGINEERING,134,***,97,99.5,,,***,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,131.5,118,117,93,,,107,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",IT,INFORMATION TECHNOLOGY,136,***,,***,,,114,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",MD,MEDICAL ELECTRONICS,89.5,***,,,,,,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",MU,MECHANICAL AND AUTOMATION ENGINEERING,106.5,***,,,,,100,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",PH,PHARMACEUTICAL TECHNOLOGY,127.5,***,81,,,,***,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",RM,ROBOTICS AND AUTOMATION,***,,,,,,,,
1123,"Gojan School of Business and Technology, 80-Feet Road, Edapalayam, Red Hills, Thiruvallur, Chennai-600052.",SC,Computer Science and Engineering (Cyber Security),125.5,***,,112,,,***,,
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",AD,Artificial Intelligence and Data Science,,,,,,,,,
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",AE,AERONAUTICAL ENGINEERING,,,,,,,,,
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),,,,,,,,,
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",CO,COMPUTER AND COMMUNICATION ENGINEERING,,,,,,,,,
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,,,
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",ME,MECHANICAL ENGINEERING,,,,,,,,,
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",MR,MARINE ENGINEERING,,,,,,,,,
1124,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",SC,Computer Science and Engineering (Cyber Security),,,,,,,,,
1125,"PMR Engineering College, Adayalampattu, Tiruvallur, Chennai-600095.",AD,Artificial Intelligence and Data Science,,,,,,,,,
1125,"PMR Engineering College, Adayalampattu, Tiruvallur, Chennai-600095.",AE,AERONAUTICAL ENGINEERING,,,,,,,,,
1125,"PMR Engineering College, Adayalampattu, Tiruvallur, Chennai-600095.",CE,CIVIL ENGINEERING,,,,,,,,,
1125,"PMR Engineering College, Adayalampattu, Tiruvallur, Chennai-600095.",CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
1125,"PMR Engineering College, Adayalampattu, Tiruvallur, Chennai-600095.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
1125,"PMR Engineering College, Adayalampattu, Tiruvallur, Chennai-600095.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
1125,"PMR Engineering College, Adayalampattu, Tiruvallur, Chennai-600095.",ME,MECHANICAL ENGINEERING,,,,,,,,,
1125,"PMR Engineering College, Adayalampattu, Tiruvallur, Chennai-600095.",SC,Computer Science and Engineering (Cyber Security),***,,,,,,,,
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur-601102.",AD,Artificial Intelligence and Data Science,159.5,137.5,155.5,142.5,,,105.5,,
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur-601102.",AG,AGRICULTURAL ENGINEERING,122.5,102,,,,,***,,
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur-601102.",BM,BIO MEDICAL ENGINEERING,165.5,129,,***,,,***,,
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur-601102.",CS,COMPUTER SCIENCE AND ENGINEERING,155.5,134.5,135,132.5,,,101.5,***,
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur-601102.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167,142.5,142,129.5,,,***,,
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur-601102.",EV,Electronics Engineering (VLSI Design and Technology),144,113,109,107.5,,,***,,
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur-601102.",RM,ROBOTICS AND AUTOMATION,163,128.5,160,132,,,101,,
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur-601102.",SC,Computer Science and Engineering (Cyber Security),152.5,132,151,136.5,,,89.5,110.5,
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",AD,Artificial Intelligence and Data Science,128,***,108,***,,,***,,
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",BT,BIO TECHNOLOGY,118,***,,***,,,***,,
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",CE,CIVIL ENGINEERING,,,,,,,,,
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",CH,CHEMICAL ENGINEERING,102,***,,,,,,,
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",CS,COMPUTER SCIENCE AND ENGINEERING,138.5,***,***,***,,,98.5,,
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,115,***,109.5,***,,,,,
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,102,***,,***,,,,,
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",IT,INFORMATION TECHNOLOGY,120,***,115.5,***,,,***,,
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",AD,Artificial Intelligence and Data Science,173,167.5,159,161.5,,,138.5,,102
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",CS,COMPUTER SCIENCE AND ENGINEERING,173.5,168.5,162.5,163.5,,,139,***,120
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,173,168.5,164,162.5,,,136.5,,
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",EV,Electronics Engineering (VLSI Design and Technology),170,165.5,163,158.5,,,132.5,,
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",SC,Computer Science and Engineering (Cyber Security),172,167,170.5,163.5,,,144,128.5,
1133,"Annai Veilankannis College of Engineering, 33 Gandhi Road, Nedungundram, Chennai-600048.",AD,Artificial Intelligence and Data Science,***,,,,,,,,
1133,"Annai Veilankannis College of Engineering, 33 Gandhi Road, Nedungundram, Chennai-600048.",CE,CIVIL ENGINEERING,,,,,,,,,
1133,"Annai Veilankannis College of Engineering, 33 Gandhi Road, Nedungundram, Chennai-600048.",CS,COMPUTER SCIENCE AND ENGINEERING,107,***,,***,,,***,,85.5
1133,"Annai Veilankannis College of Engineering, 33 Gandhi Road, Nedungundram, Chennai-600048.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
1133,"Annai Veilankannis College of Engineering, 33 Gandhi Road, Nedungundram, Chennai-600048.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",AD,Artificial Intelligence and Data Science,158.5,136.5,140.5,138,,,113.5,115,131
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",CE,CIVIL ENGINEERING,86.5,,,,,,***,,
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",CS,COMPUTER SCIENCE AND ENGINEERING,148,131,141.5,129.5,,,103.5,112.5,
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141,117.5,138.5,***,,,***,,
